Feature ID	Taxon	Confidence
bdb9e5f6c41c701ec4b3bc754f1fde53	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales_993777; f__Leptotrichiaceae; g__Leptotrichia_A_993641; s__Leptotrichia_A sp001274535	0.978844572
375a71a68807b37b596400d25bc804d6	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Peptacetobacter; s__Peptacetobacter hiranonis	0.999850057
98a6ae9f98424a10a09948007cc41feb	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Solibaculum; s__	0.998310241
b321e3c9bfa1a39214cea63ba742cfaf	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Dorea_A; s__Dorea_A longicatena	0.816848889
6a0e529a1b6c257d58431d5ee2b09b1a	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.999962577
cd88ba3f59cfe54a31f08d4fd6a546c6	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae	0.999987083
6194365bc8954668036a7812b9a4423c	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Dorea_A; s__Dorea_A longicatena	0.940935763
a7079be04d24cc6e952dc8c73684ef70	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__CAG-138; g__SFDB01; s__	0.994314359
c98c3e21376439101a3c612ac0f31cae	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoanaerobaculum	0.999953942
2cda96e694d1eecaa358466647f75299	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Bifidobacteriaceae; g__Bifidobacterium_388775	0.998435203
004a008a0fa92765973cacb92ba4caca	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Veillonella_A	0.999895354
3dcd329391fe6d8c8c9f061a16d2c586	d__Bacteria; p__Firmicutes_D; c__Bacilli	0.830585728
3e2cbcc123023407848e8913c06dcf5b	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Paludicola; s__Paludicola psychrotolerans	0.982502404
91ac663417ccee8ed0d7132721a4ca4a	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Dialisteraceae; g__Dialister; s__Dialister propionicifaciens	0.901487142
69915dc0f84c2fa81eb347f39b8c5041	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Fimimorpha; s__	0.999980523
8cff9d374a23f495127dd76ec83326c3	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium prausnitzii_C_71358	0.768717123
539f049bd3eae43fe41be294bfa6b8b5	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Haloplasmatales_A; f__Turicibacteraceae; g__Turicibacter; s__	0.85128898
4c9e0891d31fe921639f800a44a59a29	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Butyricicoccaceae; g__Butyricicoccus_A_77030; s__Butyricicoccus_A_77030 pullicaecorum	0.99759357
d4044a262b10cef42e065d472e3b4a22	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A	0.997644018
e2ce594dc60554c6441b26ef78cb7119	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermabacteraceae; g__Dermabacter	0.999209624
8fe6df9831c10b9c709d3844b92d7ce3	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Anaerovoracaceae; g__Copromorpha; s__Copromorpha sp900066305	0.817245655
47981231062dad06c00253e1fcd0b9e2	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Fournierella; s__Fournierella massiliensis	0.991491442
0be663e4fb0aa1ae4ffb416676f43037	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__CAG-382; g__SFLA01; s__SFLA01 sp004553575	0.999983319
f36c7b8eef386c70fde713351fa92241	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309	0.999885847
a4357fed3b7655ee735dc08942ab6066	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Anaerotignaceae; g__Anaerotignum_189163; s__Anaerotignum aminivorans	0.991939776
38f3bb58aafdebff16ff155aade92f1b	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__; g__; s__	0.950421596
6cdf2ce679d778f3c7be82fc78124aa9	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__CAG-272; g__Avispirillum; s__Avispirillum sp011957885	0.992493994
6f120ca4e4caa7731d7d6e082c52d863	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia	0.938255452
7a1c6c12447c7378301c179915e5d402	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.999797216
06c53852ec05d685f8c2e853a1ab6a77	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921	0.999969202
1f735ba7b7a24a83677bc6ff19568c6a	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Anaerovoracaceae	0.999714178
29d1fa119b5d514191bc70099e419e1d	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae	0.999999993
6d50934ae1336bfa3c0dfcd83720268c	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309	0.884461587
5a81ffd8e4fa3b843a8e4c3954fa349d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella	0.982833715
78e34286475fa9554fbdb5e02668cb7c	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_I	0.98981881
5d837609c077c9e263ac0a6ce823cdf1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Clostridium_AQ; s__Clostridium_AQ innocuum	0.994057535
6eeef1968e956efec20024741233a10c	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508	0.999999178
b1b232d94a48ba7037d1d42083f8d20a	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__UBA5905; s__	0.97564604
3057a596124e3442c993a2e57cf12790	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.997511233
a80fdd0534320ff938712582ec0b34f0	d__Bacteria; p__Firmicutes_B_370539; c__Dehalobacteriia; o__Dehalobacteriales; f__Dehalobacteriaceae; g__; s__	0.993497567
e890c7443386cc74df152bd5db850d22	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_T	0.99871835
91f4ab92f4270a2373325ade7b4421cb	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Oliverpabstia; s__Oliverpabstia intestinalis	0.928940072
f68719f09bbc931d612957253434239c	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter_A; s__Campylobacter_A concisus	0.848447761
4ef74376a914e03fc7d0ef2e55352831	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Gemmiger_A_73129	0.999802453
6e3a3354c529d0aff9c3a154ada4e80f	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Anaerotruncus; s__Anaerotruncus sp003612625	0.998969457
7ae3a4ef6f418a26eec3fcb85a32992e	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales	0.759425974
9fa5c8dab7e09b991e66a808c6031902	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Anaerobutyricum; s__Anaerobutyricum soehngenii	0.708746189
91c1fe3593f6b6f2f065f364aede6bda	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Granulicatella; s__Granulicatella elegans	0.771303643
b194929744ab8467e2eb7f74a29c8489	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__UBA5905	0.820540906
2d5c57309409f7a6c7fe08d4ddf6cd79	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_T	0.999370679
022f59de17284f6202190ff1c176c28b	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__UBA3402; s__UBA3402 sp003478355	0.979852252
cd1539934af60e5bbd9c7dce4381f2c7	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Veillonella_A	0.999930582
994dd29169a43999dad8d863afbd3bf7	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309	0.973481236
ea8e6a79da02b16d1374aec39e9a0592	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.999994743
20050f5a4fa46f9ce1796b3b218064ef	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A_141781; s__Blautia_A_141781 massiliensis	0.899238889
ee2bbcc7a2d098a9f3b1725b4da03dbd	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.999833431
0d946a88cecb5adea4cbac79dbef0c77	d__Bacteria; p__Desulfobacterota_I; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Mailhella; s__Mailhella massiliensis	0.997465809
1fee2a31dabcfa3f60282cc32de5c3fe	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A_141781; s__Blautia_A_141781 luti	0.78210555
35dd7698f99bfb765204020d5788e143	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309	0.999927851
0d573a8390fb17c1d40bcb771c46d30b	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermabacteraceae; g__Dermabacter; s__Dermabacter vaginalis	0.964042822
05a7f8fa4dc1f3f85700db7d62aa2ba0	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Varibaculum	0.999941859
416635441bafaaebeadd4f976a513172	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.999999242
b691a1866dc8a01aff88c72b450e11d1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Faecousia; s__	0.892196935
77c8670a541db06cfb2e0bf0a21bcf4b	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter_B; s__Campylobacter_B ureolyticus	0.92240823
a0353ec52793b977cda06c23856c1d1b	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Parvimonas; s__Parvimonas micra	0.706429376
594a61cc9ef6521e3ec6a668eb5af673	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Bariatricus	0.995845134
e9d269bb7eb7ef902515cd2ca5286b7d	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Paraclostridium; s__Paraclostridium benzoelyticum	0.80460114
37216e1cd6aed75ee653285775fc499e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Phocaeicola_A_858004; s__	0.742046125
7d5c73c2af89610dfda506d7bbd1b804	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium prausnitzii_C_71358	0.960811261
8a39e7c861ce3eee631a2f71d6ab14f8	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__CAG-269; s__CAG-269 sp000431335	0.714596054
baa951e9b00ca9e00f0f74c618f64835	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.999980007
9a22d4eb6ab8679d6517b34a5979abc8	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Limosilactobacillus; s__Limosilactobacillus coleohominis_A	0.997437129
26fd83a2d0b9bdcee4ef4a81c0491c82	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Ligilactobacillus	0.934670416
646df007f3b8a67f6655a1f24e9027c8	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae	0.999881506
a6f7a2fcd3ec5a9b5c1eedf5ff4a0503	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__Borkfalkiaceae; g__Borkfalkia; s__	0.997735599
96218b9b17e82d7130515d4ada369951	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_660879; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter venetianus	0.951805852
34f776e77d8a7293b5e5033920a5028e	d__Bacteria; p__Desulfobacterota_I; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio_R_446353; s__Desulfovibrio_R_446353 fairfieldensis	0.740485778
2a6d67d67fdf08a978b593fd3969a9dd	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.999998936
524f26d3f46fb5afb54aa699c6007d4b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Pasteurellaceae; g__Aggregatibacter_736122	0.776522571
adbf92cc9fa4290e6c33ec7120aaa826	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Faecalibacillus	0.999972784
3d4d09ddd3b1bbf9470edc7e760e147b	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Ligilactobacillus	0.903876642
e3472b2e78bdf4b8c0cf6ec2d048f60f	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A_141781; s__Blautia_A_141781 caecimuris	0.976179792
f5a4523275afee409537b015b704ce47	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Evtepia; s__Evtepia gabavorous	0.998365697
ada843a96c5f94ecd3e8e4663441a091	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Limosilactobacillus; s__Limosilactobacillus fermentum	0.984953293
e0fd4490201b92f7fab4f87d3aecabb6	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Anaerovoracaceae; g__Copromorpha; s__Copromorpha sp900066305	0.858009848
97e7ec3865d49a1b538273cf9dcb4c7c	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter_B; s__Campylobacter_B ureolyticus	0.882633209
9244c9984612fc6ee41fd9256c54f03e	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Bariatricus	0.997769833
2e9f64ce9ec727ee1fde65c75aa71db7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Weeksellaceae	0.997754253
21f9c45be94ce7eb6b1cc98c2bf2ce89	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__UBA1381; f__UBA1381; g__CAG-41; s__CAG-41 sp001941225	0.999538889
c48ad4dc77f71dc302afcbf029df7d2e	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Butyribacter; s__Butyribacter intestini	0.740636149
a8294d1fe18c6bd7b9f952a5e5ac25aa	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_H	0.999999786
dd53774873370a787a946b01c15db01f	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.999998987
f302bdd862b5729fcef35555b3aab706	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Butyricicoccaceae; g__Agathobaculum; s__	0.793749039
0540277b33d9404c42ec2ab86c4767db	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Paludicola; s__Paludicola psychrotolerans	0.988936496
9ba1510cd6d85279b4cc85f742407f3d	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__QAKW01; g__; s__	0.996989742
22cd6d221f04b84ad96f34028316ee1e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Butyricimonas	0.999999998
f280486137effb019545eb4d700ff8fd	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__Rothia sp001808955	0.86042238
9376bb332dd75fbc225ede24043406a3	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Veillonella_A	0.999840522
b4681df5b83affac3ee8c15eece19ce2	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.999975972
3cf397f5b8ce645fa85ed5472e1efa74	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Scatavimonas; s__Scatavimonas merdipullorum	0.998313879
0f8ccf1f6d5aca0ce31ab0f41cd379a3	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A_141781; s__Blautia_A_141781 hydrogenotrophica	0.969234219
b09f5437de4f469ad0053bbed3fc8ed6	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Dysosmobacter; s__	0.796383603
622b2548132da7a4cf1a95c9b2f6b794	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.999970667
e1fc225ca3b970dfa2a79567d680bfcf	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Mediterraneibacter_A_155507; s__Mediterraneibacter_A_155507 faecis	0.890798367
383ff754d41b5954beac53087fc128cd	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemania; s__Holdemania sp900120005	0.916127
bf2480de28c9a72281fd276b4fd65bdf	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__CAG-1427; s__CAG-1427 sp900542265	0.999783145
863cbe887033dcb55712890fcbcb9cb2	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Ruminococcus_B	0.999526052
0c94986cda00ab9fc2282352c399d746	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Erysipelatoclostridium; s__Erysipelatoclostridium spiroforme	0.959233444
aab9f02b912e385f7032a1848a1fe864	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__CAG-138; g__Aphodomorpha; s__Aphodomorpha intestinavium	0.957365406
3f8c83534cd95e430ee64a4f966169fb	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__UBA1394; s__UBA1394 sp900066845	0.961171221
7698b50eeda9e9ef398ff3b16d6e0131	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Solibaculum; s__	0.999747045
b54d568a225f9fc58dcd3130b3ebe71f	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309	0.825571949
0fb8426a8ded61ea9be7b8337a518798	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_F; s__Eubacterium_F sp003491505	0.864523109
fb8c3c3b5532bbe2074d3ac83e30f7e1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae_367444; g__Paenibacillus_B	0.998596825
f6b7cc2c06e5542f3d9b3938505ffacd	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Anaerovoracaceae; g__Alterileibacterium; s__Alterileibacterium massiliense	0.836174252
7916199b89f5014ee3d28519f7b894ae	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Marseille-P3106; s__Marseille-P3106 sp900169975	0.997926701
f6dd3fe44077ef03f05b1183566cd595	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Dorea_A; s__Dorea_A longicatena	0.918312761
befbaa83d973c5304264021120293bb8	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.998877964
962211b42379d7b86b24ad4ef930e1d2	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Catenibacillus; s__Catenibacillus scindens	0.998937042
036f3a2d30498bf6a0282aa5686b9698	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.998272376
0402e0f4d54c20cf39781e151d630e70	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospira; s__Lachnospira eligens	0.960806023
9bf23041763c3cce0a009bc61fa36e63	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Ruthenibacterium; s__	0.819405282
71a0b3f9cbf0ecb32640a3dc2ca60cf1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522	0.9754769
0158114a3607bbec392e43eba4ed9995	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__CAG-74; g__; s__	0.999990864
9531c10d35c64cd2cac9783185daf724	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Ellagibacter; s__Ellagibacter isourolithinifaciens	0.999984437
a19de11cf09567ac5ecd379f1d791358	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Dialisteraceae; g__Dialister; s__Dialister micraerophilus	0.99986923
83366402ad871590c53f0a0c945dea2a	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales_993521; f__Fusobacteriaceae_993521; g__Fusobacterium_C	0.999995299
c287a44a95629592e9f0076bab3b3c1a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__CAG-485; s__CAG-485 sp002493045	0.710617152
e8c511a20613be775e3a4b96af7fca68	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Pasteurellaceae	0.999999963
2cfc42021b7776d7f577b6bd13095607	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Copromonas; s__Copromonas sp900066535	0.996297542
14f71f6da9d62c42d0ca64f72e14117c	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__F0428; s__F0428 sp003043955	0.994791729
d33eba426628cd9b2400dd72467aae95	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__QAMM01; s__	0.808472797
cb2c11ca75fb40ff594f5ff5ecf2a49b	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_T; s__Clostridium_T paraputrificum_208099	0.99542139
fe647cfbb007684620a11c35b55933d5	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae	0.999839468
e5c182a72ab6968853f3675e8c66677e	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Coprococcus_A_121497; s__Coprococcus_A_121497 sp000154245	0.999965391
ed9b51862fdc954facecf710b1f849eb	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Megasphaeraceae; g__Anaeroglobus; s__Anaeroglobus geminatus	0.995322261
f6ee37e6e3692d144ca301927aa23ded	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Anaerotruncus; s__Anaerotruncus colihominis	0.999912502
a8425504ecdeeb3577b9795f9d3260d0	d__Bacteria; p__Desulfobacterota_I; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio_R_446353; s__Desulfovibrio_R_446353 piger_A	0.834730338
570934db6c1bf422b73f98c85ad6bfa6	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Varibaculum; s__Varibaculum timonense_A	0.779220716
81ee5aed8e4e08732de4af3455833534	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__Scybalousia; s__Scybalousia sp900543675	0.9999557
80a5cb9001fa1356ec097549337a0a64	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae_42771; g__Centipeda; s__Centipeda periodontii	0.998934883
eeaf6e4a126fb30be2891a7fa61e85ee	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Bifidobacteriaceae; g__Bifidobacterium_388775	0.997612693
d419118aa44c5656e2830f0fbc7078d1	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae	0.825252367
52335cd5ba68401f2e339191306976e0	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508	0.98279666
49907da62470215833ee242263522c26	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Romboutsia_D; s__Romboutsia_D hominis	0.992060639
